name,slug,optionValue,variantSku,description,variantPrice,variantTaxCategory,variantStockOnHand,variantTrackInventory,assets,channelCode,category,subcategory,brand
CHAYAM Spiced Turmeric with Ginger and Black Pepper,chayam-spiced-turmeric-with-ginger-and-black-pepper,Default,CHA204,"<p>A lively feast that brings together the goodness of turmeric and the warm flavors of freshly-ground, aromatic Indian spices like cinnamon, cloves and black pepper. The magnificent citrusy undertones accentuate the warm notes of the spices, resulting in a deeply satisfying cup of tea that keeps diseases at bay. <br></p>",250,GST12,0,TRUE,"CHAYAM Spiced Turmeric with Ginger and Black Pepper - 100% Natural Wellness Tisane, Immunity Booster Herbal Tea (20 Pyramid Tea Bags).jpg",stalks-n-spice,Health Store,Specialty Tea's,CHAYAM
CHUA HAH SENG,chua-hah-seng,Default,CHU205,"<h1>About this item</h1><ul><li><span class=""a-list-item"">CHUA HAH SENG - Chilli Paste.</span></li><li><span class=""a-list-item"">One of the most important ingredients to cook Thai cuisine. CHUA HAH SENG has been operating for than 70 years. Guarantee the quality and the taste. Also the product does not contained artificial and preservative.</span></li><li><span class=""a-list-item"">.Ingredients chili peppers, galanga, lemon grass, lime leaf, shrimp, soya bean oil, salt, sugar, msg, citric acid.</span></li><li><span class=""a-list-item"">Product Of Thailand.</span></li></ul><ul><li></li></ul>",560,GST12,0,TRUE,chua-hah-seng-chilli-paste-900g.jpg,stalks-n-spice,Health Store,Organic Foods,
Cabbage,cabbage,1kg,CAB206,"<ul><li>Cabbage is a cruciferous vegetable, which is loaded with health-benefiting properties. This multi-layered veggie is a powerhouse of vitamins A, B1, B2, B6, E, C, K, and minerals like calcium, iron, iodine, potassium, sulphur, phosphorus and folate. Cabbage is a superhero among the category of leafy vegetables. You can add them to your diet by various means; be it boiled, cooked, steamed, sauteed, or even juiced. It has numerous medicinal properties, which could be credited as god's gift to mankind.</li></ul><div><div></div></div>",78,GST5,0,TRUE,cabbage-1-kg.jpg,stalks-n-spice,Fruits & Vegetables,Herbs & Seasoning,
Caneen Sesame Oil,caneen-sesame-oil,650ml,CAN207,"<p>Caneem Sesame Oil has a delightful flavor and nutty aroma<span class=""redactor-invisible-space"" style=""background-color: initial;""> and is used in authentic southeast Asian cooking.</span> </p><ul><li>Gives the best oriental flavor in meat soup, vegetable, salad dressing<span class=""redactor-invisible-space"">.</span></li><li><span class=""redactor-invisible-space"">This is a vegetarian product.</span></li><li><span class=""redactor-invisible-space"">Free from Argemone oil.</span></li></ul>",550,GST5,0,TRUE,caneen-sesame-oil-650-ml.jpg,stalks-n-spice,Oils & Ghee,Mustard & Sesame Oil,
"Cantina Mexicana Red Sauce Made with Tabasco Pepper, 60","cantina-mexicana-red-sauce-made-with-tabasco-pepper,-60",Default,CAN208,"<ul><li><span class=""a-list-item"">Made with best quality ingredients</span></li><li><span class=""a-list-item"">Flavoured with red pepper and avery island salt</span></li><li><span class=""a-list-item"">This mash is then blended with high grain vinegar</span></li><li><span class=""a-list-item"">Hot and spicy, add a punch to your meals</span></li></ul>",99,GST5,0,TRUE,cantina-mexicana-red-sauce-made-with-tabasco-pepper-60.jpg,stalks-n-spice,Sauces & Pastes,Black Pepper & Lemon Sauce,
Canz Bamboo Shoot,canz-bamboo-shoot,552gm,CAN209,"<p>Canz Bamboo shoots have a number of health benefits, improving appetite and digestion, weight loss, and curing cardiovascular diseases and cancer.</p><ul><li><span class=""a-list-item"">It is a Vegetarian product.</span></li><li><span class=""a-list-item"">No artificial flavor.</span></li><li><span class=""a-list-item"">Bright yellow color.</span></li><li>Can be used in tasty Asian vegetable dishes and pickles.</li></ul>",85,GST5,0,TRUE,canz-bamboo-shoot-552g.jpg,stalks-n-spice,Canned Foods,Bamboo Shoots,Canz
Canz Bamboo Shoot,canz-bamboo-shoot,850gm,CAN210,"<p>Canz Bamboo shoots have a number of health benefits, improving appetite and digestion, weight loss, and curing cardiovascular diseases and cancer.</p><ul><li><span class=""a-list-item"">It is a Vegetarian product.</span></li><li><span class=""a-list-item"">No artificial flavor.</span></li><li><span class=""a-list-item"">Bright yellow color.</span></li><li>Can be used in tasty Asian vegetable dishes and pickles.</li></ul>",95,GST12,0,TRUE,canz-bamboo-shoot-850g.jpg,stalks-n-spice,Canned Foods,Bamboo Shoots,Canz
Canz Coconut Cream,canz-coconut-cream,400ml,CAN211,"<p>Coconut cream is a multi-purpose ingredient that is used to make 
curries, shakes, smoothies, and soups. Golden Crown Coconut Cream that 
comes from the best quality coconuts has the right consistency to 
provide texture and flavor to your dishes.</p><ul><li>This is vegetarian product.</li></ul><p><span></span></p>",130,GST5,0,TRUE,canz-coconut-cream-400-ml.jpg,stalks-n-spice,"Breakfast, Dairy & Frozen Food","Almond, Coconut & Soy Milk",Canz
Canz Coconut Milk,canz-coconut-milk,400ml,CAN212,"<p>Canz Coconut milk is a creamy white, made from the natural extract of coconut kernel which is, retorted and cooled.</p><ul><li>This is vegetarian product.</li><li><span class=""a-list-item"">The color and taste of coconut milk can be attributed to the high oil content.</span></li><li><span class=""a-list-item"">Thick, first pressing milk of coconuts prepared from the extract of only the choicest of coconuts which imparts consistent and fresh creamy taste.</span></li><li><span class=""a-list-item"">Used in  Jhatpat vegetable korma, Vegetable stew, Appam.</span></li></ul><p><span></span></p>",130,GST5,0,TRUE,canz-coconut-milk-400-ml.jpg,stalks-n-spice,Canned Foods,Coconut Products,Canz
Canz lychee Syrup,canz-lychee-syrup,800gm,CAN213,"<p>Canz lychees Syrup are sweet, juicy, and bursting with flavor. Use the syrup in a cocktail and for the fruit as a garnish, add them into fruit salads, or slice and serve with papaya and mint for a refreshing appetizer.<span class=""redactor-invisible-space""></span></p><ul><li><span class=""redactor-invisible-space"">used in sweet and sour dishes.</span></li><li><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""> Distinctive taste will add a delicious and exotic flair to any meal.</span></span></li><li><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""> <span class=""redactor-invisible-space"">It can also be stir-fried with cooked rice.<span class=""redactor-invisible-space""></span></span></span></span></li></ul>",150,GST5,0,TRUE,canz-lychee-syrup-800-gm.jpg,stalks-n-spice,Canned Foods,"Cherry, Litchi & Pears",Canz
Canz Peach Halves In Syrup,canz-peach-halves-in-syrup,850gm,CAN214,"<div><div>Canz Peach Halves pieces are dipped in sugar syrup ,ready to use for your salads or dishes no need to add and enjoy the pears during the non season also.</div><div></div></div><ul><li>This is a Vegetarian product.</li><li><span class=""a-list-item"">Shelf life 18 Months from date of manufacturing </span></li><li><span class=""a-list-item"">Special Feature: Alcohol Free; Type of Container: Can</span></li></ul>",160,GST12,0,TRUE,canz-peach-halves-in-syrup-850-gm.jpg,stalks-n-spice,Beverages,Syrup,Canz
Canz Pears Halves In Syrup,canz-pears-halves-in-syrup,850gm,CAN215,"<div><div>Canz Pears Halves pieces are dipped in sugar syrup ,ready to use for your salads or dishes no need to add and enjoy the pears during the non season also.</div><div></div></div><ul><li>This is a Vegetarian product.</li><li><span class=""a-list-item"">Shelf life 18 Months from date of manufacturing </span></li><li><span class=""a-list-item"">Special Feature: Alcohol Free; Type of Container: Can</span></li></ul>",92,GST12,0,TRUE,canz-pears-halves-in-syrup-850-gm.jpg,stalks-n-spice,Canned Foods,"Cherry, Litchi & Pears",Canz
Canz Red Cherry,canz-red-cherry,840gm,CAN216,"<p>Canz Red Cherry with Stem is flavored cherry and  have a single pit and beautiful appearance. Golden Crown red cherry are widely used in the garnish of cakes and desserts, top fruit salads, ice-creams and sundaes .</p><ul><li>Used as a drop garnish for cocktails and mock tails.</li><li>This is a Vegetarian product.</li><li><span></span>Sweet tangy flavour</li></ul><p><span></span></p><ul></ul><p><span></span></p><div><br></div>",167,GST5,0,TRUE,canz-red-cherry-840-gm.jpg,stalks-n-spice,Canned Foods,"Cherry, Litchi & Pears",Canz
Canz Straw Mushroom,canz-straw-mushroom,500gm,CAN217,<ul><li> CANNED BROKEN STRAW MUSHROOMS: Great for soups and stir fry  </li><li> MIlD AND SMOOTH: Versatile mushrooms with a soft texture and woodsy flavor  </li><li> QUICK PREPARATION: Simply rinse and drain the canned mushrooms before cooking  </li><li> RESTAURANT QUAlITY: Ideal for use in food service or in the home  </li></ul>,120,GST5,0,TRUE,canz-straw-mushroom-500g.jpg,stalks-n-spice,Canned Foods,Bamboo Shoots & Mushroom,Canz
Canz Sweet corn kernal,canz-sweet-corn-kernal,425gm,CAN218,"<div><div><div><div><p>Canz sweet  kernel corn ( Makkai) can used as salad, soups, corn dish, corn pakora and corn vada. </p><ul><li>This is a Vegetarian product.</li><li>Ingredients sweet kernel corn, water, sugar, salt<span class=""redactor-invisible-space"">.<br></span></li></ul><div><br></div></div></div></div></div><div></div>",0,GST0,0,TRUE,canz-sweet-corn-kernal-425-gm.jpg,stalks-n-spice,"Herbs, Spices & Provisions",Whole Spices,Canz
Canz Water Chestnut (Whole in Water),canz-water-chestnut-(whole-in-water),567gm,CAN219,"<div><div><p>Canz Water Chestnut can be served as hot or cold depending on the dish in which they are to be used<span class=""redactor-invisible-space"">. Canz Water Chestnut has</span> a moist crunchy texture and a sweet flavor.</p><ul><li>This is a Vegetarian product.</li><li><span class=""a-list-item"">Kosher and Gluten free with zero grams of trans fat. </span></li><li>After Opening Refrigerate it and use it by 48 hours.</li></ul><div></div><div></div><div></div><div></div><div></div></div><div><div></div></div></div>",170,GST12,0,TRUE,canz-water-chestnut-whole-in-water-567-gm.jpg,stalks-n-spice,Canned Foods,Water Chestnuts,Canz
Capsico Red Pepper Chilli Sauce,capsico-red-pepper-chilli-sauce,60gm,CAP220,"<p>Capsico Red Pepper Chilli Sauce adds real bite,and liveliness  to any given dish.</p><ul><li><span class=""a-list-item"">Prepared from farm-fresh red peppers that have been processed within 24 hours of plucking</span></li><li><span class=""a-list-item"">This is a Vegetarian product.<br></span></li><li><span class=""a-list-item"">Incredibly versatile hot pepper sauce that adds real bite, liveliness and roundness to any given dish</span></li></ul>",70,GST12,0,TRUE,capsico-red-pepper-chilli-sauce-60-gm.jpg,stalks-n-spice,Sauces & Pastes,Chilli Garlic,
Carrot,carrot,1kg,CAR221,"<ul><li>Carrots are natures winter treats. They are crunchy, sweet, tasty and versatile for cooking. In winters the first dishes that come to mind are carrot halwa and achar both of which can be found across most North Indian households. Carrots are mostly seen as a salad veggie and not thought to be as versatile as say, cauliflower and broccoli. Carrots are also used as a baby weaning food as they are easily digested. But the truth is that the crunchy vegetable can be used in a variety of innovative dishes, provided you are willing to explore.</li><li>Carrots are believed to have originated in Persia. Carrots belong to the family of root vegetables and even though we commonly see and use only red and orange carrots they are available in black, purple, yellow and white colours too.</li><li>Nutritionally, carrots are great and probably the most popular nutrient found in the veggie is beta-carotene. Additionally, they also provide Vitamin C, Folates and Vitamin K1. They also are loaded with antioxidants all of which together make them a superfood!</li></ul>",135,GST5,0,TRUE,carrot-1kg.jpg,stalks-n-spice,Fruits & Vegetables,"Gourd, Pumpkin & Drum Stick ",
Casa Rinaldi Aceto Di Vino Blanco,casa-rinaldi-aceto-di-vino-blanco,1000ml,CAS222,"<p>Casa Rinaldi White Wine Vinegar adds more taste to your food.</p><ul><li><span class=""a-list-item"">Finest italian product</span></li><li><span class=""a-list-item"">Produced from finest quality of italian grapes</span></li><li><span class=""a-list-item"">Italian cuisines</span></li><li><span class=""a-list-item"">Natural / non-synthetic vinegar</span></li><li><span class=""a-list-item"">No preservatives or colors. Gluten less</span></li></ul>",200,GST12,0,TRUE,casa-rinaldi-aceto-di-vino-blanco-vinegar-1000ml.jpg,stalks-n-spice,"Herbs, Spices & Provisions",Whole Spices,
Casa Rinaldi Aceto Di Vino Rosso,casa-rinaldi-aceto-di-vino-rosso,1000ml,CAS223,"<p>Casa Rinaldi Red Wine Vinegar adds more taste to your food.</p><ul><li><span class=""a-list-item"">Finest italian product</span></li><li><span class=""a-list-item"">Produced from finest quality of italian grapes</span></li><li><span class=""a-list-item"">Italian cuisines</span></li><li><span class=""a-list-item"">Natural / non-synthetic vinegar</span></li><li><span class=""a-list-item"">No preservatives or colors. Gluten less</span></li><li><span class=""a-list-item""></span></li></ul><p><span></span></p><div></div><div></div><div></div>",200,GST12,0,TRUE,casa-rinaldi-aceto-di-vino-rosso-wine-vinegar-1000ml.jpg,stalks-n-spice,"Herbs, Spices & Provisions",Whole Spices,
Casa Rinaldi Balsamic Vinegar,casa-rinaldi-balsamic-vinegar,500ml,CAS224,"<p>A passion for genuine tastes, handed down from generation to generation.
 A wide range of olive oils that suit all tastes and are ideal for every
 meal. They add flavour to everyday dishes and on important occasions, 
always offering the highest quality.\<br></p><ul><li> An aromatic bouquet and an immitable taste makes it perfect for every use

</li><li> Optimal added to sauces, which are given a unique taste

</li><li> Even the most demanding and refined connoisseur will be impressed

</li><li> Is great with strawberries and vanilla ice cream

</li><li> Product Of Italy.

</li></ul>",180,GST18,0,TRUE,casa-rinaldi-balsamic-vinegar-500ml.jpg,stalks-n-spice,Sauces & Pastes,Vinegar,
Cashew Nuts 2 Pieces,cashew-nuts-2-pieces,Default,CAS225,"<p>Cashew nuts are one of the popular and rich ingredient finding its way into many Indian gravies. Cashews are one of the lowest-fiber, highest carbohydrate nuts, These include vitamins E,K and B-6 along with minerals like copper, phosphorus, zinc, magnesium,iron ans selenium</p><ul><li>Packed with vitamins, minerals, and antioxidants.</li><li>Used in gravies, sweets,spices.</li><li>It belongs to Nuts.</li><li><span class=""a-list-item"">Cashews have a nutty flavour and a firm texture for a rich taste</span></li><li><span class=""a-list-item"">High quality with regular-sized broken cashews</span></li><li><span class=""a-list-item"">Packed in food safe material to retain freshness of cashews</span></li><li><span class=""a-list-item"">Hygienically packed in a facility meeting food safety standards</span></li><li><span class=""a-list-item"">Quality assured - our products are rigorously tested against the industry's best quality standards</span></li><li><span class=""a-list-item"">Store in a cool, dry place in an airtight container and preferably refrigerate after opening</span></li></ul>",250,GST5,0,TRUE,cashew-nuts-2-pieces.jpg,stalks-n-spice,"Bakery, Snacks & Dry Fruits",Dry Fruits,
